,score,comment
115,5,O produto era exatamente o que eu esperava e precisava.
116,5,Tudo ok. Bom produto e material de boa qualidade.
117,3,"Bom produto, mas achei que fosse um pouco diferente."
118,5,"Perfeito o produto. Mercadoria excelente. Recomendo, a todos!."
119,5,"Muito bom, o material tem uma ótima qualidade!."
120,5,Ótimo produto e com acabamento muito bom. Recomendo.
121,5,"Excelente produto, material resistente e com bom acabamento."
122,5,Excelente produto! adorei a qualidade e o acabamento.
123,5,"Produto de excelente qualidade, ficou com acabamento perfeito."
124,5,"Ótimo produto, muito útil e de ótima qualidade."
125,5,"Muito bom, atendeu o que eu esperava."
126,4,"Ótimo acabamento, perfeito para todos os carros."
127,5,"Muito bom, ficou como o esperado."
128,5,Atendeu a minha expectativa e necessidade.
129,5,"Produto de boa qualidade, recomendo."
130,2,Os dois aros vieram empenados.
131,5,"Atende a finalidade , bom acabamento."
132,5,"Ótimo custo benefício, qualidade."
133,5,"Perfeito, dentro do esperado. ."
134,4,"Cumpre oque promete, recomendo."
135,5,Produto de boa qualidade.
136,5,Muito bom!!!!.
137,5,100% garantido.
138,5,Ótimo.
139,4,"O produto é de boa qualidade, mais falta os recortes para o encosto de cabeça e para as manoplas de levantar o banco."
140,1,"Péssima qualidade, mal costurado material fraco. 
Não deu pra usar de tão ruim."
141,5,"Comprei e fiquei muito satisfeito, o material é bom e resistente."
142,5,Produto de qualidade muito boa me surpreendeu recomendo!!.
143,1,Não gostei do acabamento. Material muito frágil.
144,4,"Produto atendeu minhas expectativas, recomendo."
145,4,"Vou ser sincero, a capa em si é de boa qualidade sim! mais essas tiras de elástico para prender a capa é uma coisa que irrita, pq geralmente arrebenta na costura quando você estica pra juntar uma na outra! quem comprar puder reforçar antes de colocar é melhor!."
146,3,"Não gostei muito não fica ajustadinho no estofado e mal dei 2 viagem e já quebrou uma das cordinhas ,adivinha do banco aonde a minha mulher senta ela ficou brava kkkk."
147,3,"A capa veio certa. Mas os tapetes não são como a imagem. É um tapete simples sem nenhum logo. E na imagem tem a logo da peugeot. Só uma dica, seria bom enviar o produto conforme descrito. Obrigado."
148,4,"Estou usando a duas semanas. Não apresentou problema. Capa cumpre o que promete. Os tapetes deixam um pouco a desejar. Mas a capa encaixa direitinho no banco, tem um visual bacana. Tá aprovada."
149,5,"Produto muito bom material bem resistente ,somente os elasticos poderiam ter uma costura mais forte nas caoas ,pois quando puchados para prender ,algusn arrebentaram."
150,1,"Produto de pessima qualidade. Na foto voce ve uma coisa e quando chega, na realidade é outra coisa totalmente diferente."
151,5,"Gostei bastante do material, pena que a linha da costura é muito frágil, rápido desprende. De resto muito bom."
152,1,"A capa e a mesma foto meio ruim, mas os tapetes não tem nada com a foto."
153,5,Preço bom e de ótima qualidade apesar de ser uma capa simples.
154,5,"Produto de excelente qualidade, deixou o interior do meu carro muito bonito."
155,5,"Todos os produtos do mercado livre, são top."
156,4,Um produto que equivaleu o custo benefício.
157,1,Material em todos os sentidos fracos!.
158,1,Mnão venho com manual estou com dificuldade de entender informações do  visor 18 horas carregando uma bateria boa e não carregou ainda. Cheio de perguntas e nada do manual.
159,5,"Aparentemente muito bom. Ainda não usei mas pelo que vi é ótimo pra uso em doméstico se dizendo assim,uso que não exija muita potência."
160,4,"Por enquanto tudo certo. 
Só achei muito leve , poucos componentes mais vamos ver se aguenta."
161,4,"Achei que fosse mais robusto, mais ainda nao fiz um teste para saber."
162,5,"Funcionou muito bem. Vamos ver se dura muito tempo também. Por enquanto, excelente."
163,5,"Muito bom o produto,não tenho o que reclamar."
164,5,Eu não usei ainda mais com certeza é bom.
165,5,Gostei do produto atende bem as minhas necessidades.
166,5,Muito bom produto de boa qualidade.
167,5,"Excelente, funciona muito bem!!!."
168,5,"Excelente produto ,toca muito bem ,otimo custo benefício porém deixo uma dica ao pessoal ,após sete meses de uso queimei o fusível de proteção dele. Obs: fusivel interno soldado na placa ,a taramps errou feio nisso ,pois se o meu produto estiver em garantia eu não posso trocar ,pois ao abrir eu perco a mesma ,um péssimo erro por parte deles ,achei uma sacanagem com o consumidor ,pois tem que enviar de volta a fabrica ou a uma autorizada pra trocar uma coisa simples, e quem garante que não vão dizer que trocaram mais peças?? eu instalei um porta fusível dentro dele pra realizar possíveis trocas caso o mesmo queime de novo!!! fica o conselho pessoal ,no mais um excelente modulo de som."
169,5,"Otimo produto, som de qualidade sem exagero, com graves profundos. Um adendo: o canal de subwoofer é feito exclusivamente pra subwoofers, porque tem uma força e excursão absurda, tendo um sub de 250w rms e de boa qualidade, duvido as estantes não tremerem com o bass boosted que ele oferece, o bixin é forte nos graves, mas em som aberto fica pra trás de outros modulos, eu amei, dentro do quarto ou sala é ideal, o único problema é que as vezes quando ligo, (uso fonte chaveada) ele entra em proteção, ai tenho que desligar, esperar um minuto e ligar denovo, fora isso, achei exelente pelo preço e consumo de corrente."
170,5,"Estou impressionado, amplificador cabe em qualquer lugar, tão pequeno e tão potente!!! realmente não esperava por tanta potencia e qualidade de grave. Os graves são profundos e tremem até meu coração. Cê é loko. Deixei o ganho no minimo, ele empurra um subwoofer rockford fosgate de 300 watts 4 ohms brincando, acho que está forte demais. Som nítido, sem ruídos. Estou subindo de nível em som automotivo, minha mulher pirou no som. Agora é só sucesso. Parabéns taramp's, ótimo produto, melhor custo beneficio, muito fácil de instalar."
171,2,"Comprei para substituir o mesmo tl 1500 que tinha antigo, as modificações impactaram em diminuição do tamanho porém perdeu em qualidade, os fios agora não tem mais conectores é direto no módulo, os terminais facilitavam a instalação, houve a retirada do fusível externo de proteção. O meu super-aquecia e queimou um canal, este novo já instalei com um cooler auxiliar, a taramps poderia inserir um cooler."
172,5,"Muito bom, ideal para quem quer manter o player original, não precisa de remote e toca uma caixa trio ou um sub + falantes da porta e 6x9, não esquenta muito como o ts400 e ja tem o corte lpf fixo para sub, sendo que o ts400 tem corte lpf para médie. Indico a todos, a taramps é a melhor que tem para módulos no brasil!."
173,5,"Gostei, atendeu minha necessidade: uso nas caixas de meu hometheater, que pifou. O som é perfeito, tão bom quanto ao do dispositivo que deixou de funcionar. 
Não pretendia investir em um novo hometheater, nem tentar o conserto do que está inoperante. 
Com menos de 200 reais, tenho um som potente na sala. Não me interessa 5. 1. Stereo está bom demais."
174,5,"Opa meus beiblade's,bom dia olha só estou um canal de subwoof e estou sendo muito feliz, obrigado meus meus melhores meus toptwonight vcs são demais,o aparelho e pequeno levinho ainda tem uma pequena regulagem,quem isso fique tranquilo,sou interior do rio e estou igual pinto no lixo curtindo meu grave suave batendo. 
Uhuuuuuuuuuu7uuuu é barrildobrado² pai."
175,4,"Comprei para uma amigo ele gostou muito woofer forte e os canais stereos bastante qualidade eu tenho um da primeira geração gosto muito apesar de não saber se tem a mesma qualidade pois o meu é bem maior do que esse lançado agora. Mesmo assim é são aparelhos muito bons recomendo a todos que queiram um som com qualidade,."
176,5,"Potência excelente principalmente para quem quer colocar em um som original do carro, possui entrada de fio e rca, pode ligar sem medo nos alto falante originais das portas,mais um sub woofer  som fica com uma qualidade top, obs vale lembrar depende dos alto falante que tem no seu veículo e sub woofer que vc coloca."
177,5,E incrível como esse pequeno tem tanta potência. Fiquei com medo de comprar. Tenho um uff de 12 bomber. Uma corneta e um t. Gente a qualidade e fora de série. O grave e incrível. A regulagem tem que ficar toda na mínimo. Super indico. E eu não ia compra achando que era fraco. Estou mega satisfeito.
178,4,Prático fácil instalação pequeno funcionalidade ótima é um ótimo aparelho boa potência é bom para instalar em aparelhos (radios) de baixa potência pois sua potência se iguala aos aos aparelhos de marcas renomada (toca cd) mas hoje em dia no mercado tá em falta toca cd de alta potência esse modulo ajuda e muito.
179,5,"Fui surpreendido, a qualidade e eficiência do aparelho, não tinha certeza da capacidade! 2 falantes de 6 polegadas 90rms cada, 2 6x9 90 rms cada e um sub de 10 polegadas 200rms 3ohms, funciona de uma forma espetacular! recomendo totalmente para quem quer ter um som chamado de básico com extrema qualidade e eficiencia!."
180,3,"Para um som caseiro quebra um galho, já no carro não recomendo conectores de alimentação frágil, mesmo colocando um fusível de 50 amperes em um pico do grave da minha caixa trio queimou uma saída do modulo, agora estou usando em um par de 6x9 buster e o grave somente em um falante!!!."
181,1,Péssimo produto veio com as saídas de som queimadas eu comprei para um amigo e eu ia comprar um para mim e outro para meu irmão ainda bem que comprei só um para nunca mais comprei outro em uma loja física aqui em minha cidade 30% a mais no valor mas funciona.
182,5,"O aparelho funciona muito bem, só que no meu caso por ignorância eu comprei. 
Com intenção de instalar a caixa separada e ele não serve. 
Detalhe para vc que e leigo , para uma caixa só tem que ser mono este aparelho tem saída dupla. Aproveitei instalei nos auto falantes e ficou ótimo."
183,2,"Para quem procura qualidade não recomendo o corte de frequência é meia boca a faixa alta não é nítido e cristalino o som sai abafado mesmo em 69 full range. 
O único ponto positivo é o ganho no sub sónico, porém prefiro uma 400x4 com ganho e corte individual por saída."
184,5,"Ótimo módulo amplificador, não se deixem enganar pelo tamanho, minha caixa trio com um grave 12, uma corneta e um twitter está show de bola. Ameiiiii. Porém percebi que uma das saídas está sem funcionar e estou tentando a troca e o app só carrega e não consigo finalizar o processo."
185,5,"Esta taramps é simplesmente incrível. Pequena, ocupa pouco espaço e tem uma potência absurda. Meu som sony tem 20 níveis de controle de volume para o sub. Uso no nível 2 e deixo no nível 0 o ganho de grave do módulo. Toca com muita qualidade e sem falhas. Recomendo."
186,3,"O produto é bom, porém quando você quer ouvir a fm no rádio , o som fica com muito ruido e perde a qualidade. Duas pessoas que trabalham no ramo falaram que é normal desta módulo ocorrer esse problema. Para ouvir cd,nas funções bluetooth ou pendrive o produto é bom."
187,5,"Top de linha compacto e potente , fácil de instalar não consome bateria do veículo apenas a do cofre já é o suficiente ,som interno de qualidade muito forte e o canal mono nas frequência baixas é show de bola, taramps é muito bom mesmo tem muita qualidade nós produtos."
188,5,"Muito boa mesmo , pequena e valente o grave nem se fala que grave gostoso macio incorpado sem distorção , eu uso nas caixas bob q eu faço taramps é qualidade pura , a do meu carro já tem 8 anos e tá zerada ainda comprei mais uma e vou comprar outra."
189,1,O módulo n funciona direito ao funciona a saída do sub a dos 6. 9 n funciona estou muito decepcionado! mandei pra assistência em sinop tive q desembolsar mais 50 reais pra levar e já tem 2 semana eo cara da assistência ñ me deu nenhuma posição do concerto!.
190,1,"Minha nota não é devido o modulo ter dado problema e sim da loja que primeiro me manda um pedido errado onde tive que devolver  e fazer um novo pedido e na segunda compra onde o modulo deu problema simplesmente cancelou minha compra. 
Estou desapontado com essa loja."
191,5,"Top demais, liguei esse modulo em 4 falantes bravox de 6 polegadas, ficou um som bem forte dentro do carro e ainda sobrou uma saida para um sub que irei comprar ainda, vale muito a pena essa potencia para quem quer um som de qualidade gastando pouco."
192,5,"Som de excelente qualidade, sem ruido algum, com uma potência impressionante pelo tamanho do módulo. Por ser digital, além fo tamanho ser menor, também tem um consumo menor. Muito satisfeito com o produto, me surpreendi muito pela qualifade do som e pela potência. Recomendo esse módulo!."
193,5,"Excelente produto, melhorou demais a qualidade sonora do veiculo, caixas de som original com um subwoofer de 12 polegadas 400w da pionner. Para se ouvir com qualidade e aquela pegada do sub que encorpa o som e da aquela emoção a mais na melodia! show."
194,5,"Muito bom esse modulo,a instalacao foi um sucesso,mas agora quando ergo o volume deliga o sub,hoje o tecnico vai olhar e tentar resolver o problema!!. 
Espero que nao seja nada com o modulo,mas toca demais esse modulo,o grave e top!!!!."
195,5,"Funcionou muito bem. Claro q eh estamos falando de um pequeno modulo com uma proposta específica, mas atendeu as expectativas e deu uma melhorada perceptível na qualidade do som. Usei com 02 auto falantes 6"" nas portas e 02 6x9"" atrás."
196,3,"O produto é compatível com sua descrição. Mas atenção: ele não aceita ligação em bridge nos canais estéreo. Então fica muito difícil casar a impedância de drivers e twitters, pois ele é dois ohms e a maioria desses drivers, são 8ohms."
197,4,"Produto muito bom. Atende perfeitamente as minhas expectativas. Som claro, limpo e forte para o tamanho. Uso em som residencial, não no carro. Produto para quem gosta de som, não de barulho. Se vc gosta de barulho procure outro modulo maior."
198,5,"Ótimo produto. 
Ótima marca , bem compacto bom som pelo tamanho. 
Nào gasta nada de bateria o botão de grave dele é ótimo. 
No meu carro uso dois 6/9 e uma caixa de um falante de 12 qualidade do som é top."
199,1,"Caixa do modulo nao vem lacrada como deveria vim, eles manda sem o adeviso e faltando certos papeis que deveria vim tbm que a taramps manda em todos os seus modulos !!! mas de resto ta tudo certo modulo funcionando perfeitamente."
200,5,"Otimo produto pra quem esta começando , estou utilizando com um kit 2 vias e mais dois falante nas portas de tras, e um sub de 200rms no porta malas , e está tocando muito bem, bem compacto , cebe em qualquer lugar!."
201,4,"Bom amplificador, porém só regula o grave, a parte médio e agudo só regula no aparelho de som do veículo. Eu sofri um pouco para achar um amigo que sabia regular na frequência certa. Fora isso, gostei  muito e recomendo."
202,5,"Agora eu tive certeza que tamanho não é documento, esse modulo é excelente pois ele é pequeno mais aguenta o rojão, da um grave de qualidade no sub do meu carro, e ainda toca dois 6x9 tranquilo,recomendo a todos!."
203,5,"Produto tem uma potencia muito boa. É bem menor do que eu achei que fosse, na foto parece ser grande, mas é bem pequena e isso é bom, pois é bem compacta. Testei e está funcionando perfeitamente. Recomendo a todos."
204,5,"Qualidade extraordinária. Sei que taramps é uma das melhores marcas quando a questão é módulos, por isso comprei este, e não me decepcionei. Qualidade de som excelente, já tenho faz muito tempo, e não deu problema. Consome muito pouca bateria!."
205,3,"É interessante pois há corte low pass e high pass, porém por se tratar de amplificador digital, a qualidade de audio não e boa nas médias e altas frequências. O ideal para quem quer qualidade é um amplificador classe ab."
206,5,"Pequeno do tamanho de uma palma da mão mas gigante como um modulo grande e muito potente super recomendo. 
Projeto saveiro kit duas vias bravox. 
Uma caixa selada de 12 fiquei surpreso com o resultado to amando. 
Parabéns taramps."
207,5,"Excelente custo beneficio, som limpo e forte, instalado num gol g2 com kit 2 vias bravox nas portas e caixa selada com sub 12 carbon no porta malas e só. Bate forte. Pode subir o som q nao distorce."
208,5,Muito bom apesar do tamanho poxa ele mim surpreendeu gostei muito bate muito taramps é taramps só tem uma coisa não é o da foto é do modelo novo mas está tudo ok voltarei pra pegar outro em breve.
209,5,"Muito bom. Ficou excelente em meu projeto que é uma caixa trio. 1 alto falante de 12 200 rms,  1 corneta  de 100 rms e um super twitter de uns 50 rms. Ficou melhor do que eu esperava. Recomendadissismo."
210,5,"Excelente. O produto é muito bom, toca muito bem. Não produz ruídos, e não distorce o som. Realmente esquenta muito( se usado toda potencia por longo periodo de tempo), mas qualquer fan de pc resolve. 
Funciona exatamente como deveria."
211,5,Pensa num módulo super forte pequeno e bonito me surpreender ao instalar som ficou com a equalização ótima como um alto falante de 12 polegadas e 2 69 adorei o produto e um baixo custo benefício recomendo a todos.
212,5,Ótimo módulo e o melhor não precisa ligar o fio remote ou antena elétrica sendo assim em caso de rádio original vc consegue ligar facilmente basta fazer a ligação pelos fios do alto falante e não pelo rca.
213,5,Mano adorei ele deu um up no meu som muito bom e o preço melhor ainda muito obrigado a equipe do mercado livre e a quality sp ja é a segunda compra com vcs e vou continuar comprando.
214,2,"Contando que fosse um produto de otima qualidade, cai na besteira de jogar caixa e nota fiscal fora ,logo em seguida do nada parou de tocar o grave ! decepcionado. Modulo descartavel. Menos de um mes parou de funcionar,."
215,5,"Bom dia, o produto é excelente, possui entradas altas, ou seja, não precisei desmontar o som original do up, apenas peguei dos falantes das portas de trás, é compacto tbm. 
Apenas os correios que possuem uma logística péssima."
216,5,Otimo supriu mais q o nessesario pois esto usando 1 auto falente de 12 p 450w 1 corneta dx250w 1 super twiter 150w. Sem contar q ele e inteligente pois lierrado os polos e ele nen ligou kkkkk.
217,5,"Muito bom, toca um sub de 12"" 250rms e mais 2 6x9 e 2 6x6, recomendo muito, pois alem do tamanho pequeno, toca muito bem. Pra quem precisa de um som basico e mesmo assim potente, otimo."
218,5,"Produto de ótima qualidade, funciona perfeitamente é de fácil instalação eu mesmo consegui instalar seguindo o manual de instalação  o som fica perfeito e muito alto mas sem distorção que é o que eu procurava qualidade impecável !!!."
219,5,"Não tenho o que reclamar, comprei faz uns 6 a 7 meses e nunca apresentou problema. Ótima qualidade de som, acredito que tem mais de 390w rms, toca um pionner 311 tranquilamente, perfeito para som interno."
220,5,"Muito bom esse módulo, toca muito e é muito pequena, gasta pouca bateria e ocupa pouco espaço. 
. 
Tocando um upgrade 12"". 
1 corneta e 1 super tweeter. 
E 4 alto falantes de porta. 
. 
Tocando muito bem."
221,2,O mesmo veio com um defeito que tive que levar em uma assistência técnica arrumaram mais comprei outro e acabei usando dois dias achei fraquinho esse modulo mesmo ligado tudo certinho não chega o som esperado.
222,5,"Ótimo amplificador, não tenho nada a reclamar, a única coisa que poderia ser melhorado nesse amplificador é que deveria ter a opção de usar as saídas estéreis em bridge, coisa que não pode nesse modelo."
223,5,"Ótimo módulo, to utilizando um falante de 10 polegadas de 200w, uma corneta e um twitter na mala. Da um grave no interior do carro sensacional!! super indico para quem está querendo um grave interno."
224,5,"Excelente módulo, instalei a 3 dias e estou muito satisfeito. 
É muito pequeno, porém muito valente, estou tocando um sub de 12"" e 300wrms, nem parece que é um módulo tão pequeno tocando, toca muito."
225,5,Liguei um par de alto falante 6 polegadas midboss xspeaker 150 w rms. No tampão traseiro e um sbwoofer flt10. Se 10 polegadas 180w rms bravox slin ficou muito top com uma qualidade excelente.
226,1,"Muito ruim,nem instalei,  a de 400 e bem melhor , pedi pra meu rapaz compra de 400 ou de 800 ,ele comprou pra mim pensando que era mais potente mas é uma porcaria."
227,2,"Os dois capacitores do stereo queimou em dois dias de uso. Tive q levar pra arrumar e estou evitando escutar o som muito alto, para não queimar de novo. Achei fraca a potência."
228,5,"Otimo p quem quer um som bom mas sem gastar muito , com certeza nao vao se arrepender ,eu timha uma corzus que dava trez  dela ,mas nao chega nem nos pés dela !!1."
229,4,"É um excelente, módulo, tem uma resposta de grave ""ótima"". Porém como nem tudo é perfeito tem que se cuidar muito da carga da bateria pois queima fácil com o uso nessa situação."
230,4,"Olha nem muito, bao i nem muito  ruim porque não  funciona ,o remote via fio já  fez testi di todo jeito não , funcionou só isso mais  ele é,, muito forte  toca blz,,."
231,5,"Ola , produto de otima qualidade ,tem um bom uso e desempenho. Estou muito satisfeito com a compra e super recomendo. Se procura qualidade ,um bom desempenho e otima performasse  e' taramp's."
232,1,"Fraco, tem 6 meses que eu comprei e já não ta funcionando mais, meu som e só um de 12 uma corneta e uma tuíte, e esse aparelho não tá funcionando mais."
233,5,"Perfeito! comprei esse módulo para substituir um mini sistem que queimou e não achei peças!. 
São 3 caixas sendo um subwoofer ao todo tem 900 rms! ele tá batendo tudo sem esforço !."
234,5,"Modulo compacto e com potencia de qualidade para um som basico, melhor custo beneficio da categoria, recomente a todos que não querem fazer grandes investimentos mas gostam de um som de qualidade."
