,score,comment
160,5,"Ótima ferramenta, boa rotação leve e macia na hora do corte se continuar assim está ótimo."
161,5,Uma máquina perfeita. Ja conhecia a marca comprei sem medo. Nao perde pra nenhuma marca famosa.
162,4,Aparentemente muito bom usei duas vezes ainda mais funcionou perfeitamente estou satisfeito com o produto.
163,5,Tô impressionado com tamanha potencia dessa maquina superou todas as minhas expectativas nota 10.
164,5,Muito boa ferramenta ótimo custo benefício super indico para serviço doméstico e cotar lenha.
165,5,"Show de bola, é exatamente o que eu esperava, recomendo sem exitar, muito bom."
166,5,"Produto de ótima qualidade, bem resistente, faz o que promete, ótimo custo benefício."
167,4,"Bom produto, ainda não  usei,mais já conheço  a marca da tekna."
168,5,"Potente e fácil de montar, já usei e ela atendeu bem. 
Recomendo."
169,3,"Produto bom,porém demora a funcionar. Depois que funciona,fica ótimo."
170,5,"Excelente motossera,muito boa mesmo,valeu obrigado,super indico,satisfeito."
171,5,"Produto de boa qualidade, resistente, fácil montagem, recomendo a todos !!!."
172,5,Ferramenta muito boa supriu todos as espectativa eu recomendo.
173,5,Produto muito bom de fácil manuseio sem dúvida  excelente!.
174,4,Até agora. Um bom produto (2 meses de uso.
175,5,Produto ótima qualidade pode comprar sem medo top.
176,4,"Muito bom, moto serra excelente amei eu recomendo."
177,5,"Muito bom, potente e forte, funciona muito bem!."
178,5,"Motor cerra muito bom, funciona direitinho,  muito potente."
179,4,Muito bom estou satisfeito com minha  compra.
180,4,"Muito boa, fácil de montar e manusear."
181,5,"Motosserra prática, robusta vale cada centavo."
182,4,Muito bom recomendo  excelente para trabalhar.
183,5,"Ainda não testei,mas parece boa."
184,5,Ótima motosserra de ótima qualidade índico.
185,5,Muito bom para minhas necessidades.
186,4,Bom produto atendeu as expectativas.
187,5,Muito bom atendeu minhas ewpectativas.
188,5,Ótimo produto recomendo custo benefício.
189,5,Muito bom       de excelente qualidade.
190,5,Excelente qualidade e custo/benefício.
191,5,Gostei muito dessa motosserra.
192,4,"Atendeu minha necessidade, recomendo."
193,4,"Motoserra muito forte e muito boa, fiz o teste cortando um troço seco de eucalipto de 60cm e cortou feito manteiga. 
Porém a noite serra toda vez que acaba a gasolina e vc tem que virar ela pra abastecer ela afoga e fica difícil fazer ela pegar de novo outra coisa, eu achei ela muito beberrona não sei se a lenta está bem regulada por isso não dou cinco estrelas. 
Fora isso com disse é um produto muito forte e muito bom não perde em nada pra still."
194,5,Maquina senssacional nao tenho nada a reclamar. Na proxima eu compro o modelo mais forte pq gostei muito.
195,5,"Ótimo produto. Ligou com apenas 3 puxadas. 
Veio com uma corrente boa i sem nenhum defeito."
196,5,Produto aparentemente de boa qualidade gostei tudo funcionando perfeitamente.
197,5,Excelente produto e com ótimo custo-benefício! recomendo.
198,5,"Muito bom,corta bem excelente obrigada."
199,5,Muito bom recomendo potente economico.
200,5,"Muito bom, produto excelente, pois o mesmo esta atendendo o meu abjetivo junto o meu trabalho."
201,5,Excelente máquina. Mesmo com tempo frio pega de primeira. Possui arrancadas suaves. Muito ergônomico.
202,5,"Atende minhas necessidades ,estou satisfeito."
203,5,"Excelente produto. Eu já havia testado em uma loja antes de comprar. É muito útil para varrer o pátio e não perder tempo (ele sopra as folhas e a areia, deixando tudo muito limpo). Antes eu passava 25 minutos pra varrer meu pátio, agora faço isso em 5. Fora que é útil também pra secar o pet (a uma certa distância, claro). A potência é boa. No manual fiz que o ar sai a 250km/h. A única ressalva é o comprimento do cabo de força que poderia ser um pouco maior, já que o ""cotoco"" que vem quase nem dá pra ligar a uma tomada de parede pra testar de tão curto que é. Fora isso o equipamento é show."
204,5,"Moro na zona rural (chácara) e ao redor de minha residências é todo em grama. Pra fazer a limpeza com rastelinho de jardinagem demoro até 3 horas. Fiquei com dúvidas da qualidade do produto, mas ele da conta do recado. Retira todas as folhas sobre a grama e ate pequenos galhos, cascas de frutas, etc consegue limpar. Faço o trabalho em pouco tempo e não canso. Parece que estou brincando rsrs. Podem comprar."
205,5,"Máquina sensacional e de montagem simples, esse tubo preto se divide em dois. Comprei para ""varrer"" meu quintal que é de terra (preguiça) sem saber se daria certo, e deu. Varre um quintal de terra batida de 300 metros quadrados em torno de 15 minutos, tira terra e objetos leves. Utilizei também para iniciar fogo de churrasqueira, secar meu cachorro (tem que ser cachorro grande) e secar o carro. Ela deu conta de tudo. Não é barulhenta, não esquenta e é leve. É uma peça de custo baixo e muito útil em casa. Tem duas velocidades, a primeira delas dá conta do recado, a segunda parece um furacão. Dica: para usar, precisa de extensão e para extensões maiores que 30 metros recomendo fio de 2,5mm pois com 1,5 o fio esquentou um pouco."
206,5,"Atende perfeitamente. Porém o botão de ligar é bem duro , tive que desmontar e lubrificar aí sim ficou show. Potência do vento empurra folhas ,areia e pequenos galhos com facilidade. Por causa da potência é um pouco barulhento lembra o barulho de um secador de cabelo porém muito mais alto ,vc vai ter que usar um protetor auricular se não o zumbido no ouvido é certo depois do trabalho. Usei ele para folhas , varrer o pátio acimentado, limpar o filtro de ar do carro, limpei folhas na calha de chuva ,sequei o carro depois de lavar. Ele deu conta fácil e nem esquentou. Recomendo."
207,4,"Boa tarde!!!. 
. 
É o segundo que compro, o primeiro era 127volts, o último que comprei é 220 volts, sendo que a potencia é a mesma 2000wats. 
Tem um quesito que precisa ser melhorado urgente, o botão liga e desliga não funciona direito quando quero desligar, ele trava. Quando vou ligar é muito duro. No meu caso  vou colocar um chave adpitada para desligar e ligar mais fácil. Os dois que comprei tem o mesmo problema, então é um problema crônico. 
No mais é um produto muito bom, muito leve e de potência boa, tenho uma chácara de 5 mil metros quadrado, e cosigo varrer toda a chácara muito rapidamente. 
. 
Minha segunda sugestão é o fabricante fazer um desse com 3000watts, pois , não há no mercado."
208,5,"Uma das minhas melhores aquisições! ótimo produto, muito eficaz. Minha casa na fazenda é imensa, tem uma varanda enorme e já não utilizo vassoura pra varrer. As folhas dos arredores da casa e do canil, são varridas com muita facilidade e agilidade. Até o cocô do meu cachorrinho, sequinho, é varrido da varanda! vi reclamações de o cabo de energia ser curto, mas, isso é bobagem, pois é feito pra ser utilizado com uma extensão elétrica. Realmente, um excelente produto e uma compra mais excelente ainda! valeu cada real que paguei por ele."
209,4,"Atendeu às expectativas, utilizo para secagem do carro, funciona muito bem, mas não é um produto excepcional em qualidade, se for utilizar para grandes áreas, compre um realmente feito pra isso, se não, vai estragar o aparelho, mas para quintais pequenos, secar veículos, coisas simples, pelo valor é a melhor compra, é bem forte, muito mais do que os específicos para computador (este não serve para este fim, mas tem o mesmo valor). Lembre-se de ter uma extensão pois o cabo dele tem apenas 10cm."
210,4,"Preço compatível com o produto. 
Para serviços estritamente domésticos e leves (soprar folhas secas e poeiras) é eficiente. 
Para serviços mais pesados como soprar grama cortada ou galhos secos a eficiência diminuiu, em relação à grama dependerá do tamanho da área cortada. Mesmo assim é melhor do que varrer com vassoura ou rastelo. 
Um ponto negativo é o engate elétrico. Extremamente curto. Uma boa extensão elétrica é indispensável para o uso do soprador. 
Não pode ser comparado aos sopradores profissionais ou aos movidos à gasolina, pois bem mais potentes. 
Manuseio super simples e leve."
211,5,"Muito bom produto, montagem muito simples, quanto ao fio que todo mundo reclama não tenho nada a reclamar pois o do meu cortador de grama é bem pequeno também então uso a mesma extensão para os dois sem problemas. Uso quando corto a grama do quintal em casa e que não é pouca grama, varrer as calçadas nunca mais muito bom com a velocidade mais baixa o bom é que não esparrama muito a sujeira e consegue levar tudo para um canto para juntar em seguida. Super recomendado."
212,5,"Pode comprar sem medo esse garthen2000 muito forte mais que eu imaginava varreu folhas c muita facilidade varre bem o corte da grama seco área 1200m quadrados e varanda nem se falha de tão fácil, use proteção no ouvido pois faz barulho. 
Na parte de trás tem um trava cabo muito útil ( muitos não sabem p que serve aquele pequeno gancho) basta laçar o cabo da extensão no gancho e depois conectar no soprador para não ficar soltando a extensão."
213,5,"Exatamente o que já disseram aqui. Muito bom, muito eficiente pra ""varrer"" as folhas, principalmente se o chão é cimento ou terra. Na grama é mais difícil pelo atrito que ela oferece, mas tbm ajuda. O fio realmente tem 1 palmo de comprimento, e isso deveria vir na descrição do produto (acho que não estava escrito), então é necessário ter uma boa extensão para usar o soprador. Ótimo acabamento e leve como um gatinho filhote; minha mãe idosa adorou e usa sempre! valeu pelo preço tbm."
214,5,"Gostei muito do produto,muito forte e leve de trabalhar,como nos comentários anteriores se for usado no jardim ele perde um pouco a força mas nada que impeça o trabalho,eu notei que com a grama bem seca o desenvolvimento dele é bem melhor. O cabo de energia poderia ser mais comprido mas nada que atrapalhe também. Enfim uma ferramenta de uso doméstico sabendo o limite que ela suporta é uma excelente ferramenta."
215,5,"Muito satisfeito! consegue tirar a grama recém cortada do meio da grama (mesmo molhada, mas aí é mais difícil). Se esperar um dia, a grama cortadabsai muito mais fácil. Funciona muito bem para limpar folhas secas de árvores, incluindo em gramados. 
Mas o melhor uso é em áreas cimentadas ou de ladrilho externo. Limpando muito facilmente, melhor até que máquina de água em pressão."
216,5,"Devia ter adquirido há muito tempo. Facilita muito o recolhimento de folhas e detritos leves. O soprador é muito leve e de boa potencia para uso geral, particularmente no recolhimento de palha da grama recém aparada. Seu ruído é perfeitamente suportável em ambientes abertos e pode ser usado em muitas tarefas onde um aspirador de pó nem sempre é adequado. Muito seguro e bem acabado. Tudo isso por um preço bem acessível. Recomendo."
217,5,"Muito bom o produto, tenho um quintal grande, e uma parte tem pedras brita, e antes era impossível varrer, agora sopra as folhas di boa e bem rápido, estou super satisfeito com o soprador, vamos ver com o tempo sua durabilidade, e o famoso ""cotoco"" do cabo de energia tinha mesmo que ser maior kkkk, mas cada um dá um jeito, se vira como pode, não deixem de comprar por isso, excelente custo benefício."
218,5,"Muito bom, vale a pena adquirir. O que deixa a desejar um pouco é o fio que o liga. Mesmo colocando na extensão o pugle sai da tomada da extensão, por conta dos movimentos que se faz com o soprador. Sugestão a garthen: poderia ser maior o fio. Fora isso, o produto é ótimo, vale a pena comprar."
219,5,"Material leve, fácil manuseio vento direcionado, controle de velocidade. 
Sopra folhas secas e molhadas. Retira muita poeira e areia da area externa da casa, uso também para secar o carro e soprar o interior. 
. 
Dois probleminhas fácies de resolver, a chave liga/desliga/seletora. 
E o comprimento do cabo, realmente é muito pequeno, poderia ter no mínimo 50 cm. 
Claro que isto não impede o funcionamento, mas é chatinho estes incoveniêntes."
220,5,"Soprador barato e muito potente, me impressionou!. 
. 
Comprei para realizar limpeza no meu computador (tirar pó do teclado e da parte interna do gabinete) já que os outros sopradores que vi para esse fim eram bem fraquinhos. 
. 
Esse é tão forte que tenho que tomar certo cuidado 'kk. 
. 
O cabo é realmente muito curto, ainda bem que me atentei a descrição e aos comentários do produto e comprei uma extensão elétrica. 
. 
Recomento!."
221,5,"Leve, eficiente, potente. Atendeu minhas expectativas. Tem que usar óculos de proteção, pois seu jato de ar é forte e vai lançar materiais menores entre as folhas ou que você esteja limpando. Não direcione o jato de ar em direção a outras pessoas. Não use para acender churrasqueiras, seu jato é muito forte mesmo na posição 1."
222,5,"Excelente, custo e benefícios são ótimos. Comprei para meu padastro usar, ele é idosos e tem 1. 90 de altura e usava ratelo na chácara, fazia a limpeza em muitas horas e ficava com muitas dores no dia seguinte, agora ele faz em minutos e agora não terá mais problemas de dores. O produto é leve e prático, mesmo sendo ligado na rede elétrica. Estamo muito satisfeitos."
223,5,"Excelente produto, na potência ideal para a limpeza do quintal. O cabo de força é muito curto, mas não atrapalha na execução do trabalho que necessariamente precisará de extensão. Comprei para minha mãe, que é idosa utilizar, e ele adorou porque não precisa se abaixar para utilizar, visto o cano ser mais comprido, e as duas velocidades do sopro contribuem bastante. Além disso é muito leve, não cansando o braço."
224,4,"Cara gostei bastante. A força dele me surpreendeu. Leve, pequeno e compacto para guardar. O preço muito satisfatório. Acredito ser o melhor custo beneficio. Unico contra é q o botao de desligar é muiito duro. Depois de alguns usos nao consegui mais desligar. Tive q desmontar e pasaa uma graxa dentro. Essa parte foi mau projetada."
225,5,"Ótimo produto. Minha esposa pediu de dia dos namorados um secador de cabelos e eu estava precisando de alguma coisa pra facilicar varrer as folhas do meu jardim. Com esse produto consegui os dois, é um bom secador de cabelos e como soprador de folhas é ótimo. Unica coisa é que folhas sobre grama ficam um pouco mais dificeis de sair, mas nada de outro mundo."
226,5,"Produto excelente e potente!. 
Cumpre o que promete. 
Referente ao cabo da tomada ele é de tamanho seguro. O equipamento foi projetado para ser usado com uma extensão. 
Vamos imaginar se o cabo tivesse 1,5 metros ou mais aí você iria trabalhar arrastando a tomada pelo chão. 
O equipamento tem um local na traseira para você prender sua extensão auxiliar, evitando desconexões indesejadas do plug."
227,5,"Excelente custo benefício, supriu todas as minhas expectativas. Tenho um quintal grande todo encimentado, tem arvores grandes e cai muitas folhas, fora a terra que junta. Usei o soprador, foi show, tem duas velocidades, além de ser muito forte o vento, leva folha, terra, pedregulho, o q tiver pela frente. Super recomendo."
228,4,"É bom, só que sopra muito forte e acaba q tenho que finalizar na vassoura, pois ele espalha muito, por ser forte. 
O botão de liga desliga não é bacana, duro e dá problema, tem que desligar na tomada pq ele as vezes não quer funcionar. O barulho é muito forte também, muito estressante e desagradável. Mas cumpre, sopra bem."
229,5,"Adorei o produto. Deve ficar atento ao que você deseja. No meu caso, adquirimos somente o soprador pq nosso intuito era ""varrer"" as folhas que caem no entorno da casa do sítio, para esse fim o equipamento é excelente. Fácil de manusear, não é pesado demais e faz pouco barulho. Consegue até varrer as folhas por cima da grama. Estou muito satisfeita."
230,5,"Comprem sem medo, pelo preço comparado aos concorrentes da a sensação de ser um produto ruim, ou frágil. Usei ele duas vezes já, e o produto é excelente para limpeza de patio ( o meu é enorme) e para secagem do carro! aconselho para quem quer gastar pouco e ter um produto otimo."
231,5,"Eu amei!!! exatamente o que eu queria. Estava com medo de não ser bom para meu quintal. Moro em uma chácara que tem uma grande parte de gramado, com árvores em volta. 
E ele dá conta do trabalho perfeitamente!!! o que eu levava a mais de 2 horas para deixar em ordem rastelando, ágora 30 min. Está prontinho!!!??."
232,5,"Comprei para soprar folhas secas de hibisco que caem sobre as britas, e estou muito satisfeito. Achei que as pedrinhas (que não são aquelas específicas de jardinagem) fossem voar, mas isso só acontece se eu colocar o soprador bem perto do solo. Por 209 reais valeu muito a pena. Espero que dure!."
233,5,"Comprei pra limpar computador,  muito bom. Adianta o trabalho demais e o melhor de tudo é que não esquenta e aguentar ficar ligado direto por vários minutos, talvez ate horas ( não levei nem 10 minutos para limpar o pc). Muito melhor que comprar aqueles baratinhos de 100 reais que queimam atoa."
234,5,"Atende muito bem ao uso residencial. Boa pressão de sopro (se aproximar o bico de alguma superfície, dá um tipo de ""coice""). Optei por esse modelo em vez do modelo com aspiração por causa do menor peso e volume (também considerei avaliação de usuários que informam que o aspirador do modelo maior não é tão eficaz). Estou satisfeito."
