,score,comment
32,4,"Ótimo recomendo. 
E muito útil boa noite podem comprar."
33,5,Cumpre muito bem sua função. Ajuda bastante em testes.
34,5,Excelente produto bem útil na oficina eletrônica muito funcional.
35,3,Os cabos são  finos mas as garras são  boas.
36,4,Dificil de manusear. A capa deslisa sobre o jacaré.
37,5,"Muito bom, recomendo. 
Bem construido   e isolamento bom."
38,4,"Atendeu espectativa. Bem construído , qualidade do material, etc."
39,5,"Muito bom, com qualidade e tamanho legal."
40,4,"Boa qualidade. 
Adequado as minhas necessidades."
41,5,Bom ótimo muito útil pra trabalhar.
42,5,Recomendo a todos do mercado livre.
43,5,Otimo produto com excelente acabamento.
44,5,"Ótimo produto, tudo certo, parabéns."
45,5,"Produto conforme anunciado, qualidade boa."
46,5,Tudo ok recomendo a todos.
47,5,"Excelente, cumpriu com esperado!!!."
48,5,Ótimo produto excelente qualidade.
49,5,Produto de procedência! qualidade.
50,5,Muitos bom estava precisando.
51,5,Corresponde à descrição e à foto.
52,5,"Ótimo, conforme especificado."
53,5,Otimo produto.
54,5,Muito correto.
55,4,Muito bom.
56,5,Ótimo produto.
57,1,Fiquei decepcionado com a caixa surpresa pensei que viria uma caixa grande e com mas de um item na verdade veio uma mine caixa com apenas um fone de ouvido.
58,1,"Paguei 140 veio produto de 100 na caixa. Vai entender, produto pior do que o fone que tenho, tive que carregar 2x pra funcionar o lado esquerdo."
59,1,Não recomendo o produto não vale nem o valor do pacote.
60,1,Não  vale nada deveria parar de tirar dinheiro dos trabalhador.
61,3,"O produto é bom, mas  pode ficar melhor, seus dados não são muito preciso."
62,5,Dos mais em conta o melhor mppt do mercado.
63,4,"Muito bom, conforme o esperando, comprimido com o prometido!."
64,5,Resolveu meu problema agora tá carregando minhas baterias 100 %.
65,5,Esse é o que promete. O melhor custo benefício.
66,5,Muito bom gostei muito supriu o que eu necessitava.
67,5,Para eu e o melhor custo benefícios.
68,5,"Muito bom, ótimo custo e benefício."
69,4,Ótimo produto bom desempenho 100%mppt.
70,4,"Muito bom mesmo, recomendo vale apena."
71,5,E robusto mas ainda nao instalei.
72,5,Ótima compra funciona perfeitamente.
73,5,"Excelente potenciômetro, tanto na sua carcaça, no seu eixo, a sua pista de carbono é robusta, tem giro suave e preciso. É tudo de bom. Recomendo!."
74,5,Comprei dez unidades deste potenciômetro para usar em minhas montagens com arduino e esp8266. Tenho utilizado diariamente e tem sido muito útil. Recomento a todos.
75,1,"Das dez peças que vieram,6 queimaram consegui usar apenas 4. A justificativa deles e que não queima,porém queimaram."
76,1,"Vou fazer devolução,pois reiterei de quê queria 200 k c/c e não s/c. Total desatenção."
77,5,"Função muito boa pelo preço, e tenho a impressão que vai durar muito tempo. Custo benefício enorme."
78,4,"O componente não é muito resistente, mas cumpre o seu papel em relação ao ajuste."
79,4,"Preço excelente, porém vieram de alguma forma melados, não sei com o que."
80,5,"Otimo potenciômetro, muito bom para nosso serviço de eletronica e de bom material."
81,5,"Éh muito bom!. 
Mas só dizer que éh muito bom não serve?."
82,5,O produto eu ainda não usei mais parece ser de boa qualidade.
83,5,Usei para troca no meu umidificador. Troca sem problemas e funcionando.
84,5,Produto de ótima qualidade voltarei a comprar novamente recomendo a todos.
85,5,Produto com muita qualidade e perfeito para aquilo que se presta!.
86,4,"Potenciômetros de uso geral. Ainda não utilizei, mas parecem ser bons."
87,5,"Sem problemas,. 
Material bom, funcionamento normal de acordo com a resistência."
88,5,Produto de qualidade boa. Serva muito bem para o meu uso.
89,5,"Ainda nao testei, que saco, que tem que escrever algo."
90,5,Potenciômetro linear (10 unidades) escolha o valor ohmico muito bom.
91,5,Bom de mais amigo de qualidade e muito resistente.
92,5,Tudo certo produto ótimo recomendo comprar dessa loja.
93,5,Okkkpotenciômetro linear (10 unidades) escolha o valor ohmico.
94,5,"Muito bom ótimo material , comprarei novamente em breve."
95,5,"Excelente produto e de ótima qualidade, recomendo!."
96,5,Excelente componentes eletrônico em perfeito estado novos.
97,5,"Excelente qualidade, tudo funcionando perfeitamento, super recomendo!!!."
98,3,"Esse produto é bom funciona. 
Certinho obrigado."
99,5,"Produto conforme anunciado, tudo certo, funcionou tranquilo."
100,5,Ótimo. Tudo certinho gostei dentro do previsto.
101,5,Ainda não usei mas e bom. Recomendo.
102,5,Funciona muito bem nas placas amp tpa3118.
103,4,"Ótimo preço, vale a pena. Recomendo."
104,5,Parece ótimo mais ainda não usei.
105,5,"Funciona muito bem o produto, gostei."
106,5,Ótimo produto. Dentro dos padrões usuais.
107,5,Adequado nas conformidades. Cumprindo o anunciado.
108,5,Nada a comentar. Exatamente como esperado.
109,5,Funcionaram perfeitamente. Produto de boa qualidade.
110,5,Exatamente como mencionado. Perfeito. Recomendo.
111,5,"Tudo certo, conforme o anunciado."
112,5,Muito bom superou minhas expectativas.
113,5,Otimo produto resistente e confiável.
114,3,Ótimo produtos muito bom perfeito.
115,5,Produto padrão. Nada a dizer !.
116,3,Ok tudo certo funcionou tranquilo.
117,5,Excelente produto excelente produto.
118,4,Otimo produto. Funcionando 100%.
119,5,Ótimo produto perfeito recomendo.
120,5,Me atendeo corretamente gostei.
121,5,Produto 100% conforme anunciado.
122,5,Produto perfeito. Bomperfeito.
123,5,"Bem acabado, funciona bem. Só penso que a trava de fixação no trilho din deveria ser melhorado. Recomendo."
124,3,Bom mais achei os bornes muito fraquinho.
125,5,Produto de ótima qualidade e eficiência.
126,4,Por enquanto esta atendendo a contento.
127,5,"Gostei muito da peça, alguns materiais são de plástico com bom acabamento, mas tudo conforme as especificações do produto. Fácil de instalar e regular. Ótimo custo benefício."
128,5,Amei o produto wue comprei do jeitinho k vi n hora  de compra ficou muito lindo na minha sala.
129,5,Maravilhoso to apaixonada é de uma exelente qualidade desainer perfeito ja quero comprar outri.
130,5,"Ameeei o pendente !. 
Otima qualidade , acabamento perfeito , ficou muito bonito instalado!. 
Super recomendo!."
131,5,"Simplesmente lindo! boa qualidade acabamento perfeito, fiz uma boa compra."
132,5,"Produto de ótima qualidade,  de acordo com o preço."
133,2,Bom porém o acabamento ruim todo riscado faltando pintura.
134,5,"Muito bom. 
Em perfeitas condições. 
Muito obrigado. 
Ficou lindo."
135,5,Muito bom e bonito correspondeu as minha expectativa.
136,5,"Lindo, compraria novamente de olhos fechados. Parabéns."
137,5,"Lindo, muito bom produto. Ficou muito bonito."
138,5,Lindo demais ficou perfeito na minha sala.
139,5,Produto dentro do esperado. Muito bom.
140,5,Produto de excelente qualidade. Gostei!.
141,5,Gostei muito vou comprar novamente.
142,5,"Adorei!!!!! maravilhoso, super recomendo!!!!!!."
143,5,Gostei do produto exatamente o que oferecem.
144,5,"Cumpre o que promete, produto de qualidade."
145,5,"Excelente produto, melhor investimento que fiz, pesquisei muito sobre o dual inverter da lg, e foi a escolha certa, fácil instalação (necessário técnico especializado), muito silencioso tanto a unidade condensadora quanto a interna, barulho interno 0 e externo 0 tbm, não incomoda nada, vou medir o consumo dele mensal mas pelo que me parece é muito econômico."
146,1,"O aparelho deixou a desejar, não gela, não consegue chegar e manter um quarto de 12m² a 18 graus só refrigera. 
Só após a compra vi que exitem milhares de reclamações sobre essas porcarias da lg infelizmente não pude exercer meu direito ao arrependimento, pois demorei para instalar pois confiava na marca. 
O ar ligado no modo jet parece um climatizador, não gela, no tempo frio que está aqui na minha cidade levou mais de 2 horas para chegar a uma temperatura de 20? e não passou disso. 
Muito arrependido. 
Se estão procurando um ar de verdade, não comprem essa porcaria dinheiro jogado no lixo."
147,5,"Um um mes todinho. Usado todos os dias da hora de dormir ate a hora de acordar, entre as 22h as 7:00h. Mais algumas tardes da semana e alguns finais de semana a tarde toda ligado! veio diferenca de 45 reais na conta da energia! produto muito funcional e com ruido minimo. Central externa o barulho é quese 0. Nota 10 no aparleho!!."
148,5,"O ar condicionado split lg dual inverter 127 v é de exelente qualidade, bonito, ótimo acabamento. Gela muito bem, não posso opinar sobre o consumo porque estou usando a menos de um mês, mais no geral cumpre bem tudo que promete, gostei muito. E o melhor de tudo é não precisar mexer na rede elétrica da residência."
149,5,Excelentíssimo ar condicionado o lg dual inverter é a melhor opção para quem busca conforto economia de energia e um clima agradável em todo momento pois recomendo a todos sem duvida o melhor do mercado pois quem comprar não vai se arrepender qualidade em primeiro lugar nenhum problema uso continuo e interrupto estão de parabéns.
150,5,"Ar condicionado muito bom! a lg tá de parabéns!!! moramos numa cidade do interior de sp onde faz muito calor, 33 - 36 graus, diariamente e rapidamente ele atinge a temperatura de 24 graus que é a ideal pra gente. Ele é super silencioso tambem. Recomendamos pra todos!."
151,5,"Não tenho o que reclamar. Recomendo. 
Já tenho 2 meses de uso. A conta alterou 80,00 a mais. Vale a pena o custo a mais pra conforto do sono. 
Lembrando q só ligo a noite pra dormir 23 as 7:00."
152,4,Gela muito! pena que o controle e o manual vem com um monte de funções bacanas e nenhuma funciona. É só liga e desliga e controle de velocidade e temperatura. Como ele é bem mais caro achei que fosse funcionar essas funções.
153,5,"Perfeito!!!!! gelando muito e sem transformador, já 110v. Muito silêncio na hora de dormir e durante o dia também, o consumo de energia não sei dizer porque aqui em casa tem felinos, o preço do aparelho que está puxado."
154,5,"Maravilhoso, (juro) nao é propaganda. Atrasou mas liguei e foram educados e gentis. É muito econômico,  minha conta  aumentou 20 reais, e uso indiscriminadamente. A função sleep é otima, de fácil controle. Se soubesse compraria antes. 
Comprei 110v."
155,2,Meu aparelho de ar condicionado não funcionou e estou aguardando a assistência técnica da lg. Eles agendadaram pra vir somente no dia 16 de novembro. Resumindo quase um mês pra vir olhar o problema do aparelho.
156,5,"Excelente ar condicionado! gela muito bem, inclusive deixamos a porta do quarto aberta e a casa toda fica fresca. Além disso ele refresca muito, muito rápido o ambiente e não faz nenhum ruído, é super silencioso."
157,1,"Duas semanas de uso não funciona a refrigeração e o pior é que a assistência me esqueceu 20 dias da abertura da ordem de serviço e até agora do mesmo jeito, nada ,agendam e não vem."
158,5,"Lg sem dúvida é a melhor !!!!! ótimo aparelho de ar condicionado!!! inverter é sensacional. Ruído interno praticamente não possuí, ruído da unidade externa é muito silêncioso !! 25 graus temperatura muito agradavel. 18 graus já gela demais !."
159,5,"Produto excelente, consumo bem baixo, não mudou praticamente nada minha conta de energia e é extremamente silencioso, eu sou chato com barulhos durante a noite e não incomoda nada, vale muito a pena!."
160,5,Por enquanto não da pra saber pois ainda não fez calor. Chuvendo e fazendo frio desde que instalei. Mas brevemente irei opinar melhor. Mas mesmo assim já deixo aqui minhas 5 estrelas.
161,5,"Super silencioso e gela bem rápido. Atende super bem ao quarto de 10m2. Já tive um lg de 9. 000 dual inverter 220v, mas esse é superior sem dúvidas."
162,5,"Ótimo produto, tudo que a lg promete. Ainda não estou usando a um mês, então falta ver quanto vai aumentar na energia, espero que seja os 70% de economia."
163,5,"Produto muito bom, sorte de quem comprou e barato, muito raro ter um ar de 127v, foi o melhor investimento que já fiz, pretendo comprar novamente pra minha mãe."
164,5,"Estou usando a dois dias, ela é excelente, resfria muito, inclusive resfria dois compartimentos na temperatura de 22 graus. Em relação ao consumo ainda não posso dizer nada."
165,5,"Este ar da lg e muito bom, sem comentários, atende a todos requisitos desejados, estou muito satisfeito com a compra, assim que puder irei comprar outro. Abs, robson."
166,5,"Muito bom , silencioso e econômico ! única coisa é que as palhetas laterais não funciona ,  veio com defeito. Porém não tem problema algum , o ar gela muito ! recomendo."
167,4,Um veio com  defeito de fabrica! não tenho como avaliar ainda! como comprei 2 o que esta funcionando muito bom. Aguardando ansiosa o concerto do outro.
168,5,"Produto excelente!! gela muito bem, é fácil de usar e configurar, além de ser 127v que o que é bem difícil de se achar, adorei."
169,5,Excelente produto. Silencioso e gela muito rápido. Só poderia ter a opção de desabilitar o bip sonoro que faz ao apertar qualquer tecla do controle.
170,5,"Lindo, desain perfeito, veio como a descrição, ainda não sei sobre o gasto pois só mês que vem pra saber, pois estarei a pouco tempo."
171,5,"È impressionante o quanto este aparelho é silencioso, gela rapidamente e mantém a temperatura agradavel sem gastar energia como os outros que nao são inverter."
172,5,"Muito silencioso mesmo,refresca rapidamente,e instalando pela autorizada lg tem 10 anos de garantia e os tecnicos fazem o trabalho como deve ser feito."
173,5,"100%% satisfeito com esse ar condicionado,, achei que minha energia ia subir muito mas não vi diferença na conta não,, muito bom o produto."
174,5,"Ar condicionado perfeito e silencioso. Quanto ao consumo de energia, só poderei verificar a diferença na conta de luz após 1 mês de utilização."
175,5,"Muito bom, vale a pena adquirir! com voltagem 110 não precisei adaptar nada, melhor compra que fiz. Gela rápido e não é barulhento."
176,5,"Produto muito bom ,gela muito rápida ,mas a cereja do bolo e a economia desse ar condicionado dual inverter e fantástico eu recomendo."
177,5,"Excelente já estou usando a quase dois meses não apresentou nem um problema, e no 24 trinca otima compra vale a pena."
178,5,"O produto é excelente, foi a melhor compra que eu já fiz, o ar gela muito na temperatura 24, muito bom!."
179,5,"Muito bom! o ar deixa o quarto bem geladinho, muito bom, e ainda economiza em luz! o preço também tá ótimo!."
180,5,"Produto exelente, gostei mto tudo indica ser muito econômico ainda nao deu um mês fechado pra mim saber, recomendo a todos."
181,5,"Excelente, cumpre o prometido, pra quem não quer mexer no padrão pra transformar em 220 é uma excelente opção."
182,4,"Gostei, muito silencioso, esfria rápido; agora é esperar chegar a conta de energia para ver se gasta menos mesmo."
183,5,"Estou muito satisfeito, meu ambiente é de 12m2 e fica muito frequinho no 23°. Ele é de 12000btu."
184,5,"Excelente produto, atendeu as expectativas, designe bonito, silencioso, eficiência muito boa, gela muito rápido mesmo. Atendeu minhas expectativas."
185,5,Este é o terceiro equipamento que eu compro no intervalo de 01 ano. Preciso dizer mais???.
186,5,Ótimo gela muito e não faz barulho e é muito econômico. Ah obs. Ele é 110v.
187,5,"Ótimo produto pois estou aguardando o verão para avaliar melhor, testei e está gelando muito bem."
188,4,O ruim é que não tem luz no controle e não é pega app do celular.
189,5,"Otimo! ainda nao tive a oportunidade de testar no calor, mas parece gelar rapido. É silencioso."
190,5,"Excelente. Gela muito rápido. Ainda não vi a conta de luz, mas tem sido muito bom."
191,5,"Muito bom, produto de qualidade e ainda mais q é 127v parabéns pela linha de produção."
192,5,"Sem comentário lg dual inverter, oque há de mais tecnologico no mercado. Vale muito a pena."
193,5,Excelente produto. Ótimo investimento pra quem quer ficar longe do calor. Muito silêncioso e econômico.
194,5,"Estou satisfeita com o produto,até agora tudo okei,funcionando normalmente,é o melhor,,econômico."
195,5,"Produto silencioso, econômico, excelente, pode comprar semedo por achar que 127v não vai resfriar."
196,5,"Produtor de excelente qualidade muito bom,vale o custo benefícios estou muito satisfeito obrigado."
197,5,"O produto é de excelência muito econômico e o melhor 127vts, facilita a instalação."
198,5,Excelente. Foi instalado ontem. Já liguei e funcionou perfeitamente. Espero que assim se mantenha.
199,5,"Um ótimo produto, superou todas as minhas spectativas !. 
Agora vamos vê a economia."
200,5,Muito bom. Excelente ótimo tudo de bom compraria de novo se for necessário.
201,5,"Ar condicionado perfeito. Eficiente, fácil instalação e econômico. Resfria o ambiente muito rapidamente."
202,4,"Muito bom silêncioso gela muito estou muito satisfeito com a compra, recomendo muito ??."
203,3,Até o momento o aparelho está funcionando sem qualquer problema. Recomendo a compra.
204,5,Show! pense num produto bom. Pouco consumo de luz. Paz na minha casa.
205,5,"A mto tempo esperando por 127 inverter. Não faz barulho nenhum, gostei mto."
206,5,Ótimo! excelente produto. Nós livrou bastante do calor e é bem simples.
207,5,"Show de bola. . Gela demais, alem de ser super silencioso, recomendo demais !!."
208,5,Ainda não usei mais parece que é mt bom de ótimo qualidade.
209,5,O produto é muito bom só o controle que deveria ter leds.
210,5,Produto super econômico. Fácil de ser usado e refrigeração super rápida.
211,5,Muito bom ! esperar a conta para ver o consumo de energia !.
212,5,"Excelente produtos, de bom custo beneficio, um dos melhores da categoria !!!."
213,5,A lg está de parabéns muito bom esse ar gela demais.
214,5,Perfeito veio direitinho e o ar eh ótimo. Minha mãe amou.
215,5,Maravilhoso gela super rápido muito silencioso eu recomendo sobre esse produto ??????????.
216,5,"Produto top ,gostei da experiência, muito satisfeito e indico a todos."
217,5,"Parece que tá tudo ok,mas ainda instalei  sem mais obrigada."
218,5,Ótimo produto gostei muito aconselho a compra não irá se arrepender.
219,5,"Excelente produto e bem silencioso , recomendo muito a quem queira  comprar."
220,5,"Muito show de bola. Obrigado lg,por esse produto perfeito."
221,5,Produto de excelente tecnologia e qualidade. O melhor do mercado.
222,5,"Produto excelente. Ótimo custo benefício, produto super silencioso. Muito obrigada."
223,5,"Excelente, 127v como eu queria super silencioso gela muito rápido."
224,5,"Sensacional!!!. 
Até agora não tenho do que reclamar,só elogios!."
225,5,Muito bom aparelho. Econômico e silencioso. Gela rapidinho o ambiente.
226,5,"Pouco tempo de uso, mais é um ótimo produto."
227,5,Produto top. Não usei ainda mas temos boas recomendações.
228,5,"Muito bom excelente produto. 
Muito bom um excelente produto."
229,5,Produto de ótima qualidade e de bom custo benefício.
230,5,Produto muito bom silencioso atendeu a minha expectativa excelente.
231,5,Produto de alta qualidade com excelente benefício ao cliente.
232,5,"Melhor ar condicionado do mundo, muito econômico e efiente."
233,5,"Excelente investimento, refrigera muito rápido e é muito silencioso."
234,5,"Muito bom. 
Finalmente consegui dormir a noite toda."
235,5,"Muito bom, perfeito, excelente e de boa qualidade."
236,5,Bonito silencioso gela muito rápido superou minhas expectativas.
237,5,Ótimo! silencioso! gela muito rápido! amei minha compra!.
238,4,"Ainda não instalei, mas parece bom pelos comentários."
239,5,Top. Me atendeu muito bem. Silencioso e econômico.
240,5,Ótimo produto e ótimo preço. Funciona como descrito!.
241,5,Muito bom e eficiente!! gela rapidinho e econômico.
242,5,"Gela muito bem, super silencioso e bem econômico."
243,5,"Maravilhoso,super econômico, seleciono, super satisfeita com ele."
244,4,"Ainda não usei, mas acredito que é bom."
245,3,"Poderia ser de metal,,, mas mesmo sendo do matéria que tem uma certa resistência e qualidade,,,."
246,5,"Ótimo produto, por essa é uma peça que se desgasta muito facilmente,e de fácil instalação."
247,4,Muito boa eu gostei muito e superou minha espectativa.
248,5,Muito bom era oq esperava td certo.
249,5,"Otimo material de excelente,muito bom."
250,5,"Ótimo produto, com certeza indicaria."
251,4,Muito bom o produto. Recomendo.
252,5,Muito bom funciona perfeitamente.
253,5,"Excelente qualidade, funcionou perfeitamente."
254,4,Produto de qualidade. Gela bem e rápido. Apenas um defeito no visor. Não mostra a temperatura.
255,5,"Top show super silencioso nem percebe que esta ligado,fiquei super satisfeito com a compra."
256,5,Produto muito bom gela top pena que nao é quente frio.
257,5,Pouco tempo de uso. Mas atendeu a minha necessidade.
258,5,Excelente. Gela rapido e não faz nenhum barulho.
259,5,Excelente produto de ótima qualidade recomendo a todos.
260,5,"Produto excelente, supriu a minha expectativa, silencioso."
261,5,Boa noite produto de otima qualidade.
262,4,"Atendendo as espectativas, silencioso, eficiente."
263,5,"Produto ótimo, superou as expectativas."
264,5,"Excelente ar condicionado, recomendação total."
265,5,"Ótimo, silencioso, economico, gela rápido."
266,5,Excelente produto. Silencioso e eficiente.
267,5,"Excelente. 
Silencioso. 
Gela rápido."
268,5,Aparelho silencioso bonito eficiente.
269,5,"Excelente produto, recomendo."
270,5,"Cumpre sua função, boa regulagem de temperatura, fácil instalação."
271,5,Bom chuveiro. Conforme anunciado. Recomendo.
272,5,"Muito bom, produto de qualiadade."
273,5,Produto de excelente qualidade!.
274,3,"No começo fiquei meio preocupada pq minha casa é bem antiga, mas depois de mexer na instalação deu tudo certo, só acredito que no inverno ele não vá aquecer muito. A pressão a água na minha casa não é forte e ele funcionou bem com a pressão mediana."
275,5,Estou dando 5 estrelas pois o produto é realmente muito bom mesmo. Ele é de ótima qualidade a água sai do jeito que a pessoa quiser de fria a bem quente. Me surpreendeu mesmo meus parabéns.
276,5,"Muito bom! sai um grande volume de água, silencioso e a medida que vai fechando o registro ele vai esquentando. Na haste o máximo ainda é morno. Tem que ir fechando o registro pra esquentar."
277,5,"Maravilhoso excelente, chuveiro esquenta super bem, vi uns comentários negativos sobre o chuveiro, mais comigo eu não tenho oque reclamar, me atendeu super bem eu recomendo a compra."
278,5,"Bem, achei que seria apenas uma ducha ""normal"". 
O produto tem uma qualidade excelente. 
Me surpreendeu muito!. 
Ducha enorme. Controle de temperatura ideal!. 
Estou muito satisfeito!."
279,4,Me parece um chuveiro eletrônico muito bom mas estou testando para ver a conta do próximo mês caiu  devido  a compra do chuveiro.
280,2,"Produto veio com defeito, mas consegui ajeitar. Devido a ser grande e com muitos furos, a água sai um pouco fraca."
281,4,O produto e bom só difícil de montar é não esquenta tanto igual ao meu lorenzetti redondo mas minha namorada amou.
282,4,Produto bom esquenta bem a única coisa que ele deixa a desejar que não tem como regular a temperatura.
283,5,"Gastei bastante atende as minhas necessidades, designer top,porém não aquece muito minha opinião. Fora isso eu recomendo!."
284,5,"Muito bom! acabou aquele negocio de agua muito quente ou muito fria, voce regula na temperatura ideal!!!."
285,5,"Muito bonito, fácil de instalar,  só não posso dizer ainda se é mais econômico por ser eletrônico."
286,5,"Simplesmente maravilhoso!! o melhor chuveiro que comprei até agora!!! sai muita água, fácil de mudar a temperatura!!!."
287,5,"O chuveiro e bem fácil de instalar, tem uma boa caída de água e bem quente."
288,5,Chuveiro de ótima qualidade sai bastante água e bem quente adorei super recomendo muito bom.
289,1,Bom o produto que pena que já queimou a resistência não durou 2 semana.
290,5,"Produto muito bom, esquenta bem e o despejo da água é bem distribuído. Recomendo !."
291,4,"Achei uma ducha muito fraca,não esquenta muito  mais da pra quebrar o galho."
292,5,"Gostei muito, aquece do jeito que imaginei, saída de água muito boa , parabéns!!."
293,5,Excelente!!!!! muito gostoso e grande!!!! não fica pingando e as temperaturas são perfeitas!!!!.
294,5,Maravilhoso muito bom água saí quentinha super gostoso vou comprar outro.
295,1,Comprei um tensão e veio outra 127vt e220vt aqui não dar.
296,5,Muito bom o chuveiro. Aquecimento excelente. Boa distribuição de água.
297,5,Chuveiro muito bom. Simples de manusear. Visual estético muito bonito.
298,5,"Muito bom, preço ótimo, fácil de instalar, compraria de novo."
299,5,"Produto excelente qualidade. Não é bonito, porém e muito eficiente."
300,5,"Lindo acabamento, esquenta bastante , fornece bastante agua e fácil adaptação."
301,5,"Muito bom, cai água com força e economia energia. Recomendo."
302,5,"Perfeito, e indicaria esse produto para ks meus amigos."
303,5,O chuveiro é muito bom é fácil de instalar.
304,5,"Um produto excelente ,funcionou assim que fez a instalação."
305,4,"Ainda não usei, mas aparentemente o chuveiro é bom."
306,4,"Muito bom, gostei do chuveiro e do desenho moderno."
307,5,"Muito bom, recomendo, esquenta muito edistribui a aqua."
308,5,Bom. O fluxo de água ótimo achei maravilhoso.
309,5,"Muito maravilhoso, valeu apena,gostei a família amou."
310,5,"Muito bom era o que eu esperava,recomendo."
311,5,Chuveiro excelente muito silêncio na parte da resistência.
312,4,Maravilhoso. Vazão da água ótimo. Temperatura ótima. Recomendo.
313,5,"Muito bom! esquenta bem, é lindo. Super recomendo."
314,5,"Amei ótima compra, bastante água, esquenta bem. Indico."
315,1,Num presta não esquenta não vale a pena.
316,5,Otimo. E com um custo benefício melhor ainda.
317,5,Muito bom! esquenta e tem um jato forte.
318,5,"Chuveiro ótimo, quentinho, silencioso, econômico, adorei. Recomendo."
319,4,Não é tão bom assim como disseram.
320,5,Esse produto é muito bom eu recomendo.
321,4,Produto funciona muito bem. Um bonito desagni.
322,5,"Fácil instalação. 
Boa saída de água. 
Econômico."
323,5,"Produto bonito e eficaz, de fácil instalação."
324,5,Produto ótimo de excelente qualidade muito bom.
325,5,"Perfeito, super indico. O tamanho é excelente."
326,4,"Produto está funcionando a contento, parece bom."
327,5,"Muito bom adorei, a familia inteira adorou."
328,5,Gostei muito mas ainda não instalei.
329,4,Ótima qualidade! fácil instalação!super leve.
330,5,"Muito bom, funciona perfeitamente como aninciado."
331,5,"Fácil de instalar , espalhador muito bom."
332,5,Muito bom o produto e excelente.
333,5,"Produto muito bom , de alta qualidade."
334,5,Muito bom o chuveiro recomendo muito.
335,5,Ótimo recomendo é de última geração.
336,5,Produto excelente. Ótimo custo-benefício.
337,5,Melhor lorenzetti dos ultimos anos.
338,5,"Ótimo produto, dentro do esperado!."
339,5,Excelente. Super fácil de instalar.
340,5,Chuveiro muito bom gostei bastante.
341,5,Muito bom excelente gostei muito.
342,5,Muito bom sair bastante água.
343,5,Ótimo muito bom super recomendo.
344,5,"Produto de otima qualidade, adorei."
345,5,Ótimo produto. Recomendo a compra.
346,5,Veio conforme a descricao perfeito.
347,5,Gostei muito do produto. Recomendo.
348,5,Produto ótimo e excelente qualidade!.
349,4,"Exelente produto, eu super recomendo."
350,5,Muito prático e bonito recomendo.
351,5,Produto maravilhoso. Td perfeito. Obrigada.
352,5,"Alcançou minhas expectativas. 
Bom."
353,5,Excelente produto. Super recomendo!!!.
354,5,Excelente quaifade. Recomendo. 6.
355,5,Excelente!!! muito bom!!! recomendo.
356,5,"Gostei muito, super recomendo."
357,4,"Estes conversores são muito bons pois economizam tempo e custo. É preciso apenas tomar cuidado pois os capacitores não são suficientes para manter o ripple  abaixo de 70mv, mesmo para correntes pequenas. De qualquer forma vale muito a pena utilizar."
